"GeneID","ensembl_clean","Module","MM","GS_Tumor","gene_name","gene_type"
"ENSG00000211592.8","ENSG00000211592","purple",-0.329580849667378,-0.328477928779585,"IGKC","IG_C_gene"
"ENSG00000102109.9","ENSG00000102109","turquoise",-0.106158460867345,-0.267379680767325,"PCSK1N","protein_coding"
"ENSG00000268104.3","ENSG00000268104","lightcyan",0.284737475970578,0.270731329986967,"SLC6A14","protein_coding"
"ENSG00000284377.1","ENSG00000284377","lightyellow",0.00391883561975381,-0.023650453473943,"AL589669.1","lncRNA"
"ENSG00000211670.2","ENSG00000211670","purple",-0.375346531987733,-0.389156237031409,"IGLV3-9","IG_V_gene"
"ENSG00000278530.4","ENSG00000278530","tan",-0.0586748866948533,-0.109878956814061,"CHMP1B2P","transcribed_unitary_pseudogene"
"ENSG00000169035.12","ENSG00000169035","grey",0.429510947189193,0.340088240519192,"KLK7","protein_coding"
"ENSG00000112494.10","ENSG00000112494","yellow",0.355879290403186,0.285885763089041,"UNC93A","protein_coding"
"ENSG00000187715.13","ENSG00000187715","green",-0.223690669445257,-0.259713299490074,"KBTBD12","protein_coding"
"ENSG00000206075.14","ENSG00000206075","lightcyan",0.418786341975461,0.376000446561462,"SERPINB5","protein_coding"
"ENSG00000165078.13","ENSG00000165078","lightyellow",-0.0598510177970195,-0.164984695470341,"CPA6","protein_coding"
"ENSG00000211625.2","ENSG00000211625","purple",-0.46365048508445,-0.442478154676326,"IGKV3D-20","IG_V_gene"
"ENSG00000178538.10","ENSG00000178538","cyan",-0.0765609883280751,-0.0631115291990846,"CA8","protein_coding"
"ENSG00000162989.5","ENSG00000162989","lightcyan",-0.0773324475589218,-0.0469198114840536,"KCNJ3","protein_coding"
"ENSG00000163817.16","ENSG00000163817","grey",0.332831920374181,0.320426369538476,"SLC6A20","protein_coding"
"ENSG00000169429.11","ENSG00000169429","magenta",0.278610770549807,0.419645341714767,"CXCL8","protein_coding"
"ENSG00000154760.14","ENSG00000154760","blue",-0.262395289365266,-0.160838423386445,"SLFN13","protein_coding"
"ENSG00000211664.3","ENSG00000211664","purple",-0.388143156829919,-0.417490500852502,"IGLV2-18","IG_V_gene"
"ENSG00000211951.2","ENSG00000211951","purple",-0.394538175407391,-0.354388448928635,"IGHV2-26","IG_V_gene"
"ENSG00000168955.4","ENSG00000168955","greenyellow",-0.0693986446109193,-0.153494141264594,"TM4SF20","protein_coding"
"ENSG00000128422.17","ENSG00000128422","royalblue",0.560062325578713,0.428101056743022,"KRT17","protein_coding"
"ENSG00000167757.14","ENSG00000167757","lightcyan",0.288958943420247,0.202862769156887,"KLK11","protein_coding"
"ENSG00000131969.15","ENSG00000131969","grey",-0.102289434470049,-0.0841825755645751,"ABHD12B","protein_coding"
"ENSG00000168875.3","ENSG00000168875","yellow",0.300641529808919,0.293356145911454,"SOX14","protein_coding"
"ENSG00000125740.14","ENSG00000125740","grey",-0.128233849215877,-0.174397458867438,"FOSB","protein_coding"
"ENSG00000095110.8","ENSG00000095110","green",-0.491363993354496,-0.391612532279749,"NXPE1","protein_coding"
"ENSG00000231826.6","ENSG00000231826","grey",0.28426830255664,0.1494519668273,"LINC01819","lncRNA"
"ENSG00000144820.8","ENSG00000144820","green",-0.296186520869448,-0.314973538472361,"ADGRG7","protein_coding"
"ENSG00000158296.14","ENSG00000158296","yellow",0.315582195882624,0.253758528988073,"SLC13A3","protein_coding"
"ENSG00000211952.3","ENSG00000211952","purple",-0.345406428480962,-0.361692486725181,"IGHV4-28","IG_V_gene"
"ENSG00000170786.12","ENSG00000170786","lightcyan",-0.00356144748594763,0.00837293831104782,"SDR16C5","protein_coding"
"ENSG00000143627.19","ENSG00000143627","salmon",0.00293237771566349,-0.0737325716962079,"PKLR","protein_coding"
"ENSG00000214263.2","ENSG00000214263","grey",0.0649719800772666,0.0025728769739803,"RPSAP53","processed_pseudogene"
"ENSG00000148053.17","ENSG00000148053","turquoise",-0.203620905792094,-0.271948914417021,"NTRK2","protein_coding"
"ENSG00000042832.12","ENSG00000042832","yellow",0.435791787245251,0.413468534181224,"TG","protein_coding"
"ENSG00000160182.3","ENSG00000160182","cyan",0.138188715035927,0.0332388991746016,"TFF1","protein_coding"
"ENSG00000146469.13","ENSG00000146469","turquoise",-0.4452782805611,-0.551051729828704,"VIP","protein_coding"
"ENSG00000130234.12","ENSG00000130234","lightyellow",-0.0264005653189303,-0.0710902181180925,"ACE2","protein_coding"
"ENSG00000186340.16","ENSG00000186340","magenta",0.199188958696427,0.221885747077476,"THBS2","protein_coding"
"ENSG00000100078.4","ENSG00000100078","lightgreen",0.143660971851309,0.23635208208555,"PLA2G3","protein_coding"
"ENSG00000148346.12","ENSG00000148346","darkgreen",0.279991766068716,0.202558635453668,"LCN2","protein_coding"
"ENSG00000244355.7","ENSG00000244355","yellow",0.406416349889306,0.283066136516091,"LY6G6D","protein_coding"
"ENSG00000214049.8","ENSG00000214049","yellow",0.391642965322866,0.314172825018281,"UCA1","lncRNA"
"ENSG00000197506.8","ENSG00000197506","lightcyan",0.174058914589512,0.217400181867713,"SLC28A3","protein_coding"
"ENSG00000156234.7","ENSG00000156234","blue",-0.3713859968391,-0.257360765071731,"CXCL13","protein_coding"
"ENSG00000043039.7","ENSG00000043039","darkgreen",-0.290288284580575,-0.387851638321871,"BARX2","protein_coding"
"ENSG00000162896.6","ENSG00000162896","green",-0.291671580345359,-0.273553263044558,"PIGR","protein_coding"
"ENSG00000211639.2","ENSG00000211639","purple",-0.333904312051378,-0.393152618014116,"IGLV4-60","IG_V_gene"
"ENSG00000124102.5","ENSG00000124102","darkgreen",0.0796859172745783,-0.0128049713501271,"PI3","protein_coding"
"ENSG00000132329.11","ENSG00000132329","lightcyan",0.0232988553782002,-0.0808048432932182,"RAMP1","protein_coding"
"ENSG00000145384.4","ENSG00000145384","green",-0.519029539655386,-0.49461545194259,"FABP2","protein_coding"
"ENSG00000124664.11","ENSG00000124664","cyan",-0.175552992305875,-0.274649213480883,"SPDEF","protein_coding"
"ENSG00000137077.8","ENSG00000137077","turquoise",-0.311576140313135,-0.389869489502804,"CCL21","protein_coding"
"ENSG00000137860.12","ENSG00000137860","green",-0.30134413477427,-0.266037647292156,"SLC28A2","protein_coding"
"ENSG00000114113.6","ENSG00000114113","yellow",0.163148830429663,0.0625357649250103,"RBP2","protein_coding"
"ENSG00000257743.8","ENSG00000257743","grey",-0.00940892855571691,-0.129040346737813,"MGAM2","protein_coding"
"ENSG00000253846.2","ENSG00000253846","grey",-0.0380537512469343,-0.0509262397061807,"PCDHGA10","protein_coding"
"ENSG00000242887.1","ENSG00000242887","purple",-0.166647357380101,-0.202887575031193,"IGHJ3","IG_J_gene"
"ENSG00000151490.15","ENSG00000151490","yellow",0.0970653177981307,0.0914021511586653,"PTPRO","protein_coding"
"ENSG00000211967.3","ENSG00000211967","purple",-0.397903919503349,-0.385839321007884,"IGHV3-53","IG_V_gene"
"ENSG00000255026.1","ENSG00000255026","grey60",0.437887760853656,0.303290963300994,"AC136475.3","lncRNA"
"ENSG00000186377.8","ENSG00000186377","grey",0.205423163791245,0.227199123332657,"CYP4X1","protein_coding"
"ENSG00000120875.9","ENSG00000120875","lightcyan",0.29828965655533,0.340416366921445,"DUSP4","protein_coding"
"ENSG00000134757.5","ENSG00000134757","grey",0.369728780372546,0.285850523000111,"DSG3","protein_coding"
"ENSG00000062524.16","ENSG00000062524","green",-0.290445891993565,-0.352387640614909,"LTK","protein_coding"
"ENSG00000155850.8","ENSG00000155850","green",-0.617225293435837,-0.606488501476174,"SLC26A2","protein_coding"
"ENSG00000138755.6","ENSG00000138755","blue",-0.0659864401494069,0.115528264126816,"CXCL9","protein_coding"
"ENSG00000133392.18","ENSG00000133392","turquoise",-0.438822293547669,-0.526293996172192,"MYH11","protein_coding"
"ENSG00000106809.11","ENSG00000106809","turquoise",-0.595288216223979,-0.577847835459075,"OGN","protein_coding"
"ENSG00000196620.10","ENSG00000196620","green",-0.451384180834938,-0.432288550362903,"UGT2B15","protein_coding"
"ENSG00000128683.14","ENSG00000128683","lightcyan",0.380309220553264,0.415233348316469,"GAD1","protein_coding"
"ENSG00000240041.1","ENSG00000240041","purple",-0.100794798816497,-0.137342171514961,"IGHJ4","IG_J_gene"
"ENSG00000274576.2","ENSG00000274576","purple",-0.373578193591322,-0.312962426725247,"IGHV2-70","IG_V_gene"
"ENSG00000183778.17","ENSG00000183778","green",-0.415290154568057,-0.449113100303118,"B3GALT5","protein_coding"
"ENSG00000185686.18","ENSG00000185686","grey",0.120198803018203,0.115593528612531,"PRAME","protein_coding"
"ENSG00000137747.16","ENSG00000137747","yellow",0.460874069178035,0.340353180639321,"TMPRSS13","protein_coding"
"ENSG00000169248.13","ENSG00000169248","lightgreen",0.177114008447603,0.327916632207915,"CXCL11","protein_coding"
"ENSG00000198521.12","ENSG00000198521","tan",-0.346242089791628,-0.243880269589419,"ZNF43","protein_coding"
"ENSG00000184937.16","ENSG00000184937","grey",0.226242368042407,0.309950159836818,"WT1","protein_coding"
"ENSG00000211685.3","ENSG00000211685","purple",-0.290111564389803,-0.337741032602386,"IGLC7","IG_C_gene"
"ENSG00000135773.13","ENSG00000135773","cyan",-0.314490954850314,-0.341502957543966,"CAPN9","protein_coding"
"ENSG00000211893.4","ENSG00000211893","purple",-0.0684562175350004,-0.0841237365616122,"IGHG2","IG_C_gene"
"ENSG00000161249.21","ENSG00000161249","lightcyan",0.146231019817605,0.131214025149767,"DMKN","protein_coding"
"ENSG00000275896.6","ENSG00000275896","lightcyan",0.307646410825579,0.187874255036212,"PRSS2","protein_coding"
"ENSG00000183036.11","ENSG00000183036","tan",-0.0348492709528547,-0.15185323445277,"PCP4","protein_coding"
"ENSG00000164659.15","ENSG00000164659","turquoise",-0.295619164278775,-0.199037558727684,"ELAPOR2","protein_coding"
"ENSG00000116711.10","ENSG00000116711","midnightblue",-0.194270264613004,-0.167835917467315,"PLA2G4A","protein_coding"
"ENSG00000173432.12","ENSG00000173432","darkgreen",0.161195719051601,0.126666618142871,"SAA1","protein_coding"
"ENSG00000101443.18","ENSG00000101443","cyan",-0.030993803125674,-0.184715132034235,"WFDC2","protein_coding"
"ENSG00000205420.11","ENSG00000205420","lightcyan",0.399914652786914,0.279821524099765,"KRT6A","protein_coding"
"ENSG00000198910.14","ENSG00000198910","turquoise",-0.11982043940304,-0.371221684011328,"L1CAM","protein_coding"
"ENSG00000169715.15","ENSG00000169715","darkgreen",-0.355221371967317,-0.418564690082448,"MT1E","protein_coding"
"ENSG00000236439.4","ENSG00000236439","darkred",-0.137499237825685,-0.130716422739463,"AC099336.2","processed_pseudogene"
"ENSG00000211942.3","ENSG00000211942","purple",-0.444374765900047,-0.434110478401791,"IGHV3-13","IG_V_gene"
"ENSG00000164946.20","ENSG00000164946","yellow",0.160271360043943,0.0618387990582892,"FREM1","protein_coding"
"ENSG00000281990.1","ENSG00000281990","purple",-0.180405246975872,-0.150709904003047,"IGHV1-69-2","IG_V_gene"
"ENSG00000102359.8","ENSG00000102359","yellow",0.397599201611825,0.371117932677759,"SRPX2","protein_coding"
"ENSG00000151224.13","ENSG00000151224","yellow",0.270538381506134,0.214032863119466,"MAT1A","protein_coding"
"ENSG00000113739.10","ENSG00000113739","royalblue",0.4003773967437,0.46704223589495,"STC2","protein_coding"
"ENSG00000137968.16","ENSG00000137968","grey",-0.0341893517622538,-0.0122214187650129,"SLC44A5","protein_coding"
"ENSG00000173467.9","ENSG00000173467","cyan",-0.3352559943476,-0.285087902545387,"AGR3","protein_coding"
"ENSG00000175426.11","ENSG00000175426","cyan",0.00649532837991925,-0.0157518107318926,"PCSK1","protein_coding"
"ENSG00000101470.10","ENSG00000101470","yellow",0.203075548271834,0.0241187802393189,"TNNC2","protein_coding"
"ENSG00000211972.2","ENSG00000211972","purple",-0.42517480124826,-0.411443281031536,"IGHV3-66","IG_V_gene"
"ENSG00000136872.20","ENSG00000136872","greenyellow",0.0788636566115621,0.0336138724087039,"ALDOB","protein_coding"
"ENSG00000266200.6","ENSG00000266200","salmon",-0.217412149045141,-0.294366122297709,"PNLIPRP2","polymorphic_pseudogene"
"ENSG00000182352.8","ENSG00000182352","grey",0.258822567648413,0.20577028038262,"C17orf77","lncRNA"
"ENSG00000188783.6","ENSG00000188783","turquoise",-0.341519580332117,-0.432127569281427,"PRELP","protein_coding"
"ENSG00000113303.12","ENSG00000113303","green",-0.451859494506265,-0.532761611241988,"BTNL8","protein_coding"
"ENSG00000060718.22","ENSG00000060718","magenta",0.439194486761947,0.567774537546881,"COL11A1","protein_coding"
"ENSG00000085741.13","ENSG00000085741","yellow",0.302799228265402,0.147573647326444,"WNT11","protein_coding"
"ENSG00000170476.16","ENSG00000170476","purple",-0.377227594335682,-0.390048760069197,"MZB1","protein_coding"
"ENSG00000007171.18","ENSG00000007171","darkgreen",-0.0363262161048441,-0.0655643993934932,"NOS2","protein_coding"
"ENSG00000054938.16","ENSG00000054938","turquoise",-0.00405659911140608,-0.0544347409966577,"CHRDL2","protein_coding"
"ENSG00000211968.3","ENSG00000211968","purple",-0.3907882532023,-0.392225395572427,"IGHV1-58","IG_V_gene"
"ENSG00000180447.7","ENSG00000180447","magenta",-0.165149159929694,-0.168481485678426,"GAS1","protein_coding"
"ENSG00000133063.16","ENSG00000133063","blue",0.0180442142172257,0.0846841764849419,"CHIT1","protein_coding"
"ENSG00000253451.1","ENSG00000253451","purple",-0.25210859902507,-0.30372084186086,"IGLV2-28","IG_V_pseudogene"
"ENSG00000233041.8","ENSG00000233041","greenyellow",-0.157899229976086,-0.331637790807274,"PHGR1","protein_coding"
"ENSG00000139209.16","ENSG00000139209","lightyellow",-0.373584744899717,-0.361114253907862,"SLC38A4","protein_coding"
"ENSG00000288047.1","ENSG00000288047","greenyellow",-0.3012690708236,-0.305115907433951,"AP001994.3","lncRNA"
"ENSG00000254395.1","ENSG00000254395","purple",-0.314218521058082,-0.331691604089327,"IGHV4-55","IG_V_pseudogene"
"ENSG00000138798.13","ENSG00000138798","grey",-0.209233018724326,-0.130280639749578,"EGF","protein_coding"
"ENSG00000105369.10","ENSG00000105369","purple",-0.399110219066881,-0.440942015520004,"CD79A","protein_coding"
"ENSG00000174672.16","ENSG00000174672","yellow",0.378068391455177,0.225513747300513,"BRSK2","protein_coding"
"ENSG00000128573.26","ENSG00000128573","turquoise",-0.441566515918549,-0.398318019202838,"FOXP2","protein_coding"
"ENSG00000101084.18","ENSG00000101084","pink",0.352923833610335,0.218846672636881,"RAB5IF","protein_coding"
"ENSG00000163687.14","ENSG00000163687","green",-0.517278498166799,-0.551258645040824,"DNASE1L3","protein_coding"
"ENSG00000187258.14","ENSG00000187258","grey",0.0594198422069887,0.184270079998301,"NPSR1","protein_coding"
"ENSG00000158014.15","ENSG00000158014","yellow",0.200351302538167,0.0991803861117034,"SLC30A2","protein_coding"
"ENSG00000198848.13","ENSG00000198848","turquoise",-0.171212851557141,-0.261769435338357,"CES1","protein_coding"
"ENSG00000085563.15","ENSG00000085563","salmon",-0.269282029463783,-0.331709771032152,"ABCB1","protein_coding"
"ENSG00000152377.14","ENSG00000152377","magenta",-0.03847228495518,0.0190946681229442,"SPOCK1","protein_coding"
"ENSG00000186115.13","ENSG00000186115","salmon",0.0388815792262812,-0.0958464898917123,"CYP4F2","protein_coding"
"ENSG00000239528.1","ENSG00000239528","pink",0.183573490794133,0.142524272154068,"RPS14P8","processed_pseudogene"
"ENSG00000258837.1","ENSG00000258837","green",-0.263804090002509,-0.268388227011187,"AL133370.1","lncRNA"
"ENSG00000224078.15","ENSG00000224078","tan",-0.28356443208132,-0.20283954890199,"SNHG14","lncRNA"
"ENSG00000103569.10","ENSG00000103569","magenta",0.0764488383133024,0.242879270017501,"AQP9","protein_coding"
"ENSG00000206069.6","ENSG00000206069","yellow",0.444850770488735,0.28306926407271,"TMEM211","protein_coding"
"ENSG00000137203.15","ENSG00000137203","lightcyan",0.20440710047784,0.286009651231053,"TFAP2A","protein_coding"
"ENSG00000124785.9","ENSG00000124785","grey",-0.0480216394158478,-0.0582205790653415,"NRN1","protein_coding"
"ENSG00000164778.4","ENSG00000164778","grey",0.231226225985627,0.24110027234151,"EN2","protein_coding"
"ENSG00000113249.13","ENSG00000113249","grey",-0.195084434599128,-0.101486920670607,"HAVCR1","protein_coding"
"ENSG00000148483.9","ENSG00000148483","green",-0.630069933309846,-0.583141111395574,"TMEM236","protein_coding"
"ENSG00000165548.11","ENSG00000165548","salmon",-0.199184622009515,-0.320677167316491,"TMEM63C","protein_coding"
"ENSG00000139055.7","ENSG00000139055","yellow",0.201860088617836,0.22822136469466,"ERP27","protein_coding"
"ENSG00000186188.11","ENSG00000186188","cyan",-0.214454765924108,-0.247827067128653,"FFAR4","protein_coding"
"ENSG00000210140.1","ENSG00000210140","pink",0.112957517716199,0.0949796465393295,"MT-TC","Mt_tRNA"
"ENSG00000135702.14","ENSG00000135702","cyan",-0.445673119739393,-0.434409801934943,"CHST5","protein_coding"
"ENSG00000164488.12","ENSG00000164488","turquoise",-0.151899664199447,-0.285868130406982,"DACT2","protein_coding"
"ENSG00000164764.11","ENSG00000164764","grey",0.168737802312654,0.115308085473353,"SBSPON","protein_coding"
"ENSG00000168079.17","ENSG00000168079","green",-0.592050758104224,-0.689548688466274,"SCARA5","protein_coding"
"ENSG00000166825.15","ENSG00000166825","green",-0.51134274981355,-0.560316718316876,"ANPEP","protein_coding"
"ENSG00000075461.6","ENSG00000075461","yellow",0.256482847809984,0.145269477711678,"CACNG4","protein_coding"
"ENSG00000036473.8","ENSG00000036473","green",-0.225653383239183,-0.314966633144486,"OTC","protein_coding"
"ENSG00000226476.6","ENSG00000226476","brown",0.281872932743693,0.33011413850349,"LINC01748","lncRNA"
"ENSG00000232040.4","ENSG00000232040","grey",-0.220119482280069,-0.187257802459257,"ZBED9","protein_coding"
"ENSG00000189280.3","ENSG00000189280","lightcyan",0.232036322886185,0.229998653003084,"GJB5","protein_coding"
"ENSG00000124253.11","ENSG00000124253","green",-0.426718519661392,-0.467944975738972,"PCK1","protein_coding"
"ENSG00000198346.11","ENSG00000198346","tan",-0.266343660422669,-0.216089708739429,"ZNF813","protein_coding"
"ENSG00000125144.14","ENSG00000125144","green",-0.366065185721545,-0.505186522168983,"MT1G","protein_coding"
"ENSG00000090382.7","ENSG00000090382","lightcyan",0.0481163736216074,0.0441693612236677,"LYZ","protein_coding"
"ENSG00000104899.8","ENSG00000104899","lightcyan",0.362168836877972,0.28514753255241,"AMH","protein_coding"
